LECROYWS3054,16387,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,27-Jul-2023 02:51:56,0                 
Time,Ampl
-2.3825e-008,0.00183333
-2.3575e-008,0.0035
-2.3325e-008,0.0035
-2.3075e-008,0.0035
-2.2825e-008,0.00183333
-2.2575e-008,0.0035
-2.2325e-008,0.0035
-2.2075e-008,0.0035
-2.1825e-008,0.00183333
-2.1575e-008,0.0035
-2.1325e-008,0.0035
-2.1075e-008,0.0035
-2.0825e-008,0.00183333
-2.0575e-008,0.0035
-2.0325e-008,0.0035
-2.0075e-008,0.0035
-1.9825e-008,0.00183333
-1.9575e-008,0.0035
-1.9325e-008,0.0035
-1.9075e-008,0.00183333
-1.8825e-008,0.00183333
-1.8575e-008,0.0035
-1.8325e-008,0.0035
-1.8075e-008,0.00183333
-1.7825e-008,0.00183333
-1.7575e-008,0.0035
-1.7325e-008,0.00183333
-1.7075e-008,0.0035
-1.6825e-008,0.0035
-1.6575e-008,0.0035
-1.6325e-008,0.0035
-1.6075e-008,0.0035
-1.5825e-008,0.0035
-1.5575e-008,0.0035
-1.5325e-008,0.0035
-1.5075e-008,0.0035
-1.4825e-008,0.0035
-1.4575e-008,0.0035
-1.4325e-008,0.0035
-1.4075e-008,0.0035
-1.3825e-008,0.0035
-1.3575e-008,0.0035
-1.3325e-008,0.0035
-1.3075e-008,0.0035
-1.2825e-008,0.0035
-1.2575e-008,0.0035
-1.2325e-008,0.0035
-1.2075e-008,0.00516667
-1.1825e-008,0.00683333
-1.1575e-008,0.0101667
-1.1325e-008,0.0118333
-1.1075e-008,0.0101667
-1.0825e-008,0.00683333
-1.0575e-008,0.00683333
-1.0325e-008,0.00683333
-1.0075e-008,0.00683333
-9.825e-009,0.00516667
-9.575e-009,0.00516667
-9.325e-009,0.00516667
-9.075e-009,0.00516667
-8.825e-009,0.0035
-8.575e-009,0.00516667
-8.325e-009,0.0035
-8.075e-009,0.0035
-7.825e-009,0.0035
-7.575e-009,0.00683333
-7.325e-009,0.0185
-7.075e-009,0.0401667
-6.825e-009,0.0568333
-6.575e-009,0.0601667
-6.325e-009,0.0468333
-6.075e-009,0.0351667
-5.825e-009,0.0268333
-5.575e-009,0.0251667
-5.325e-009,0.0218333
-5.075e-009,0.0201667
-4.825e-009,0.0135
-4.575e-009,0.0135
-4.325e-009,0.0118333
-4.075e-009,0.0101667
-3.825e-009,0.0085
-3.575e-009,0.0101667
-3.325e-009,0.0101667
-3.075e-009,0.0201667
-2.825e-009,0.0501667
-2.575e-009,0.0868333
-2.325e-009,0.106833
-2.075e-009,0.0985
-1.825e-009,0.0718333
-1.575e-009,0.0535
-1.325e-009,0.0451667
-1.075e-009,0.0435
-8.25e-010,0.0368333
-5.75e-010,0.0301667
-3.25e-010,0.0235
-7.5e-011,0.0235
1.75e-010,0.0185
4.25e-010,0.0168333
6.75e-010,0.0151667
9.25e-010,0.0135
1.175e-009,0.0118333
1.425e-009,0.0151667
1.675e-009,0.0368333
1.925e-009,0.100167
2.175e-009,0.1735
2.425e-009,0.221833
2.675e-009,0.205167
